pricePerSquareFoot,city,yearBuilt,livingAreaValue,bathrooms,bedrooms,buildingArea,parking,garageSpaces,hasGarage,levels,pool,spa,isNewConstruction,homeType,county
126.0,Pelham,1969,950.0,1.0,3.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Grady County
133.0,Pelham,1950,1245.0,2.0,3.0,0.0,0,0.0,0,0,0,0,0,SINGLE_FAMILY,Mitchell County
130.0,Pelham,2001,2073.0,2.0,4.0,0.0,0,0.0,0,0,0,0,0,SINGLE_FAMILY,Mitchell County
168.0,Pembroke,2021,0.04003673094582186,3.0,3.0,0.0,0,2.0,1,0,0,0,1,TOWNHOUSE,Bryan County
100.0,Pembroke,1978,2690.0,2.0,4.0,2690.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Bryan County
121.0,Pembroke,1950,988.0,1.0,2.0,0.0,0,0.0,0,0,0,0,0,SINGLE_FAMILY,Bryan County
134.0,Pembroke,2021,1863.0,3.0,4.0,0.0,0,0.0,1,0,0,0,1,SINGLE_FAMILY,Bryan County
405.0,Pembroke,1972,1852.0,2.0,3.0,0.0,0,0.0,0,0,1,0,0,SINGLE_FAMILY,Bulloch County
119.0,Perry,2018,2976.0,4.0,4.0,0.0,1,0.0,1,2 Story or More,0,0,0,SINGLE_FAMILY,Houston County
115.0,Perry,2007,1959.0,2.0,3.0,0.0,1,0.0,1,One,0,1,0,SINGLE_FAMILY,Houston County
115.0,Perry,2017,0.036065197428833795,2.0,4.0,0.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Houston County
94.0,Perry,2010,0.04536271808999082,3.0,3.0,0.0,1,0.0,1,2 Story or More,0,0,0,SINGLE_FAMILY,Houston County
98.0,Perry,1970,1579.0,2.0,3.0,0.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Houston County
107.0,Perry,2016,0.06170798898071626,4.0,4.0,0.0,1,0.0,1,2 Story or More,0,0,0,SINGLE_FAMILY,Houston County
93.0,Perry,1972,4457.0,4.0,5.0,0.0,0,0.0,0,2 Story or More,1,0,0,SINGLE_FAMILY,Houston County
94.0,Perry,1989,1914.0,2.0,3.0,0.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Houston County
119.0,Perry,2005,0.04017447199265381,0.0,2.0,0.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Houston County
130.0,Pooler,2006,0.03608815426997245,3.0,3.0,0.0,0,0.0,0,0,0,0,0,TOWNHOUSE,Chatham County
141.0,Pooler,2006,0.07346189164370982,4.0,5.0,0.0,0,2.0,1,0,0,0,0,SINGLE_FAMILY,Chatham County
132.0,Pooler,2003,0.05748393021120294,3.0,5.0,0.0,0,2.0,1,0,0,0,0,SINGLE_FAMILY,Chatham County
133.0,Pooler,2000,0.04754361799816345,2.0,4.0,0.0,0,2.0,1,0,0,0,0,SINGLE_FAMILY,Chatham County
149.0,Pooler,2000,1547.0,2.0,3.0,0.0,0,0.0,1,0,0,0,0,SINGLE_FAMILY,Chatham County
115.0,Pooler,2005,0.050780532598714415,3.0,4.0,0.0,0,2.0,1,0,0,0,0,SINGLE_FAMILY,Chatham County
152.0,Pooler,2003,1810.0,2.0,4.0,0.0,0,2.0,1,0,0,0,0,SINGLE_FAMILY,Chatham County
132.0,Pooler,1999,3413.0,4.0,3.0,0.0,0,2.0,1,0,0,1,0,SINGLE_FAMILY,Chatham County
127.0,Pooler,2014,0.057139577594123046,3.0,3.0,0.0,0,2.0,1,0,0,0,0,TOWNHOUSE,Chatham County
151.0,Pooler,1950,1922.0,3.0,4.0,1922.0,1,0.0,0,Two,0,0,0,SINGLE_FAMILY,Chatham County
150.0,Pooler,2006,0.04196510560146924,2.0,3.0,0.0,0,2.0,1,0,0,0,0,SINGLE_FAMILY,Chatham County
120.0,Pooler,1965,1663.0,2.0,3.0,0.0,0,1.0,0,0,0,0,0,SINGLE_FAMILY,Chatham County
123.0,Pooler,2007,0.02878787878787879,3.0,2.0,0.0,0,0.0,0,0,0,0,0,TOWNHOUSE,Chatham County
116.0,Pooler,2016,0.06138659320477502,3.0,4.0,0.0,0,2.0,1,0,0,0,0,SINGLE_FAMILY,Chatham County
127.0,Pooler,2021,0.060353535353535354,3.0,4.0,0.0,0,2.0,1,0,0,0,1,SINGLE_FAMILY,Chatham County
150.0,Pooler,2004,0.03331037649219468,2.0,3.0,1451.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Chatham County
131.0,Pooler,2016,0.057139577594123046,3.0,3.0,0.0,0,0.0,1,0,0,0,0,TOWNHOUSE,Chatham County
180.0,Powder Springs,2018,0.049770431588613405,3.0,4.0,2168.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Cobb County
134.0,Powder Springs,1982,2157.0,2.0,3.0,2157.0,1,2.0,1,Two,1,0,0,SINGLE_FAMILY,Paulding County
153.0,Powder Springs,1991,1564.0,2.0,3.0,1564.0,1,2.0,1,One,0,0,0,SINGLE_FAMILY,Paulding County
200.0,Powder Springs,1940,976.0,1.0,3.0,976.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Cobb County
207.0,Powder Springs,1969,0.027777777777777776,2.0,3.0,1210.0,1,2.0,1,One,0,0,0,SINGLE_FAMILY,Cobb County
171.0,Powder Springs,2021,2643.0,3.0,3.0,2643.0,1,2.0,1,Two,0,0,1,SINGLE_FAMILY,Cobb County
184.0,Powder Springs,1987,1274.0,2.0,3.0,1274.0,1,2.0,1,One,0,0,0,SINGLE_FAMILY,Paulding County
143.0,Powder Springs,2005,4207.0,4.0,5.0,4207.0,1,3.0,1,Two,0,0,0,SINGLE_FAMILY,Cobb County
154.0,Powder Springs,1974,2918.0,2.0,3.0,2918.0,1,6.0,1,One,0,0,0,SINGLE_FAMILY,Cobb County
214.0,Powder Springs,1961,1100.0,2.0,3.0,1100.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Cobb County
157.0,Powder Springs,2018,0.056313131313131315,3.0,3.0,2453.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Cobb County
144.0,Powder Springs,2004,4502.0,5.0,5.0,4502.0,1,3.0,1,Two,0,0,0,SINGLE_FAMILY,Cobb County
157.0,Powder Springs,2018,0.056313131313131315,3.0,3.0,2453.0,1,0.0,1,Two,0,0,0,SINGLE_FAMILY,Cobb County
173.0,Powder Springs,1962,0.025826446280991736,1.0,3.0,1125.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Cobb County
149.0,Powder Springs,1989,1844.0,3.0,3.0,1844.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Cobb County
198.0,Powder Springs,1963,0.02727272727272727,2.0,3.0,1188.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Cobb County
179.0,Powder Springs,1968,1257.0,2.0,3.0,1257.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Cobb County
202.0,Powder Springs,1965,1185.0,1.0,3.0,1185.0,1,1.0,1,One,0,0,0,SINGLE_FAMILY,Cobb County
130.0,Powder Springs,2005,2804.0,3.0,4.0,2804.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Cobb County
202.0,Powder Springs,1965,1185.0,1.0,3.0,1185.0,1,1.0,1,One,0,0,0,SINGLE_FAMILY,Cobb County
113.0,Pt Wentworth,2015,3272.0,5.0,5.0,0.0,0,2.0,1,0,0,0,0,SINGLE_FAMILY,Chatham County
121.0,Pt Wentworth,2015,0.045179063360881545,3.0,3.0,0.0,0,1.0,1,0,0,0,0,SINGLE_FAMILY,Chatham County
108.0,Pt Wentworth,2016,0.08089990817263544,3.0,5.0,0.0,0,2.0,1,0,0,0,0,SINGLE_FAMILY,Chatham County
134.0,Pt Wentworth,2021,0.057552800734618915,3.0,3.0,0.0,0,2.0,1,0,0,0,1,SINGLE_FAMILY,Chatham County
102.0,Quitman,2007,1717.0,2.0,3.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Brooks County
124.0,Quitman,1972,2376.0,2.0,3.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Brooks County
102.0,Quitman,2007,1717.0,2.0,3.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Brooks County
156.0,Rabun Gap,2001,3048.0,3.0,4.0,3048.0,1,1.0,1,Three Or More,0,0,0,SINGLE_FAMILY,Rabun County
215.0,Rabun Gap,1947,1974.0,1.0,2.0,1974.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Rabun County
176.0,Rabun Gap,1971,1962.0,3.0,4.0,1962.0,1,0.0,1,One,0,0,1,SINGLE_FAMILY,Rabun County
224.0,Rabun Gap,1995,1562.0,2.0,3.0,1562.0,1,0.0,0,One and One Half,0,0,0,SINGLE_FAMILY,Rabun County
176.0,Rabun Gap,1971,1962.0,3.0,4.0,1962.0,1,0.0,1,One,0,0,1,SINGLE_FAMILY,Rabun County
97.0,Ranger,1955,2056.0,2.0,4.0,2056.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Gordon County
131.0,Ranger,1990,1716.0,2.0,3.0,1716.0,0,0.0,0,0,0,0,0,SINGLE_FAMILY,Gordon County
366.0,Ranger,2017,1160.0,4.0,3.0,1160.0,1,1.0,1,One,0,0,0,SINGLE_FAMILY,Gordon County
100.0,Ranger,2006,5024.0,5.0,6.0,5024.0,0,0.0,0,Two,0,1,0,SINGLE_FAMILY,Gordon County
346.0,Ranger,1991,1156.0,2.0,2.0,1156.0,0,0.0,0,Two,0,0,0,SINGLE_FAMILY,Gordon County
256.0,Ranger,2001,2207.0,2.0,3.0,2207.0,0,0.0,0,Two,0,0,1,SINGLE_FAMILY,Gordon County
130.0,Reidsville,2002,3649.0,5.0,5.0,3649.0,1,0.0,1,Two,0,1,0,SINGLE_FAMILY,Tattnall County
146.0,Reidsville,1999,3043.0,4.0,3.0,3043.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Tattnall County
157.0,Reidsville,2001,1250.0,2.0,2.0,0.0,0,0.0,0,0,0,0,0,SINGLE_FAMILY,Tattnall County
135.0,Reidsville,1995,3411.0,4.0,3.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Tattnall County
145.0,Resaca,1987,1380.0,2.0,3.0,1380.0,1,2.0,1,One,1,0,0,SINGLE_FAMILY,Gordon County
150.0,Resaca,1991,2272.0,3.0,4.0,2272.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Gordon County
126.0,Resaca,1999,4890.0,4.0,5.0,4890.0,1,2.0,1,Three Or More,0,0,0,SINGLE_FAMILY,Gordon County
121.0,Rex,1972,1367.0,2.0,3.0,1367.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Clayton County
164.0,Rex,1972,1100.0,2.0,3.0,1100.0,1,1.0,1,One,0,0,0,SINGLE_FAMILY,Clayton County
125.0,Rex,2005,0.03039485766758494,3.0,3.0,1324.0,1,0.0,0,Two,0,0,0,TOWNHOUSE,Clayton County
136.0,Rex,1966,1565.0,2.0,2.0,0.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Clayton County
149.0,Rex,1972,1040.0,2.0,3.0,1040.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Clayton County
159.0,Rex,1972,1450.0,2.0,4.0,1450.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Clayton County
146.0,Rex,1988,1272.0,2.0,3.0,0.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Clayton County
136.0,Rex,1989,1176.0,2.0,3.0,1176.0,1,2.0,1,One,0,0,0,SINGLE_FAMILY,Clayton County
164.0,Rex,1972,1100.0,2.0,3.0,1100.0,1,1.0,1,One,0,0,0,SINGLE_FAMILY,Clayton County
159.0,Rex,1972,1450.0,2.0,4.0,1450.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Clayton County
131.0,Richmond Hill,2021,0.059389348025711663,4.0,5.0,0.0,0,2.0,1,0,0,0,1,SINGLE_FAMILY,Bryan County
138.0,Richmond Hill,2006,3544.0,4.0,5.0,0.0,0,3.0,1,0,0,0,0,SINGLE_FAMILY,Bryan County
128.0,Richmond Hill,1979,1755.0,2.0,3.0,0.0,0,0.0,0,0,0,0,0,SINGLE_FAMILY,Bryan County
122.0,Richmond Hill,2004,0.06005509641873278,3.0,4.0,0.0,0,2.0,1,0,0,0,0,SINGLE_FAMILY,Bryan County
152.0,Richmond Hill,2003,2890.0,4.0,4.0,0.0,0,2.0,1,0,0,0,0,SINGLE_FAMILY,Bryan County
150.0,Richmond Hill,2009,0.04132231404958678,3.0,4.0,0.0,0,2.0,1,0,0,0,0,SINGLE_FAMILY,Bryan County
116.0,Richmond Hill,1998,2068.0,2.0,3.0,0.0,0,0.0,0,0,0,0,0,SINGLE_FAMILY,Bryan County
110.0,Richmond Hill,2009,0.05133149678604224,3.0,4.0,0.0,0,2.0,1,0,0,0,0,SINGLE_FAMILY,Bryan County
121.0,Richmond Hill,2012,0.055991735537190085,3.0,5.0,0.0,0,2.0,1,0,0,0,0,SINGLE_FAMILY,Bryan County
111.0,Richmond Hill,2018,0.0959366391184573,3.0,4.0,4179.0,0,0.0,1,Two,0,0,0,SINGLE_FAMILY,Bryan County
133.0,Richmond Hill,2004,3017.0,4.0,4.0,0.0,0,3.0,1,0,0,0,0,SINGLE_FAMILY,Bryan County
161.0,Rincon,2001,1337.0,2.0,3.0,0.0,0,2.0,1,0,0,0,0,SINGLE_FAMILY,Effingham County
161.0,Rincon,1995,1734.0,3.0,3.0,0.0,0,2.0,1,0,0,0,0,SINGLE_FAMILY,Effingham County
138.0,Rincon,2013,0.03494031221303948,2.0,3.0,1522.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Effingham County
143.0,Rincon,1997,2724.0,3.0,3.0,0.0,0,2.0,1,0,0,0,0,SINGLE_FAMILY,Effingham County
153.0,Rincon,1992,2622.0,3.0,4.0,0.0,0,2.0,1,0,0,0,0,SINGLE_FAMILY,Effingham County
151.0,Rincon,2013,2953.0,3.0,5.0,0.0,0,2.0,1,0,0,0,0,SINGLE_FAMILY,Effingham County
128.0,Rincon,1989,1248.0,2.0,3.0,0.0,0,0.0,0,0,0,0,0,SINGLE_FAMILY,Effingham County
139.0,Rincon,2010,2527.0,3.0,4.0,0.0,0,2.0,1,One,0,0,0,SINGLE_FAMILY,Effingham County
132.0,Rincon,2006,0.02867309458218549,3.0,3.0,0.0,0,1.0,1,One,0,0,0,TOWNHOUSE,Effingham County
132.0,Rincon,2016,3484.0,3.0,5.0,0.0,0,2.0,1,0,0,0,0,SINGLE_FAMILY,Effingham County
148.0,Rincon,1990,1954.0,2.0,3.0,0.0,0,2.0,1,0,0,0,0,SINGLE_FAMILY,Effingham County
146.0,Rincon,2021,2524.0,3.0,4.0,0.0,0,2.0,1,0,0,0,1,SINGLE_FAMILY,Effingham County
184.0,Ringgold,2016,0.03112947658402204,2.0,2.0,1356.0,1,1.0,1,One,0,0,0,TOWNHOUSE,Catoosa County
156.0,Ringgold,1998,1414.0,2.0,3.0,1414.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Catoosa County
112.0,Ringgold,1960,1736.0,2.0,3.0,1736.0,1,0.0,0,One,0,1,0,SINGLE_FAMILY,Catoosa County
137.0,Ringgold,1994,2115.0,2.0,3.0,2115.0,1,2.0,1,One,1,0,0,SINGLE_FAMILY,Catoosa County
152.0,Ringgold,2005,0.04543158861340679,3.0,4.0,1979.0,1,2.0,1,Two-Split Foyer,0,1,0,SINGLE_FAMILY,Catoosa County
143.0,Ringgold,1997,2100.0,3.0,3.0,2100.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Catoosa County
140.0,Ringgold,2000,2714.0,4.0,4.0,2714.0,1,2.0,1,One and One Half,0,1,0,SINGLE_FAMILY,Catoosa County
100.0,Ringgold,1979,1992.0,2.0,4.0,1992.0,0,0.0,0,Two,0,0,0,SINGLE_FAMILY,Catoosa County
181.0,Ringgold,2015,4018.0,4.0,3.0,4018.0,1,3.0,1,Two,0,0,0,SINGLE_FAMILY,Catoosa County
154.0,Ringgold,1949,0.01928374655647383,1.0,2.0,840.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Catoosa County
160.0,Ringgold,2014,4688.0,8.0,8.0,4688.0,0,0.0,1,One,0,0,0,MULTI_FAMILY,Catoosa County
122.0,Ringgold,2005,0.06138659320477502,2.0,3.0,2674.0,1,2.0,1,One and One Half-Split Level,0,1,0,SINGLE_FAMILY,Catoosa County
136.0,Ringgold,1995,1653.0,3.0,3.0,1653.0,1,2.0,1,Two,0,1,0,SINGLE_FAMILY,Catoosa County
127.0,Ringgold,1959,2054.0,2.0,3.0,2054.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Catoosa County
174.0,Ringgold,2010,1433.0,2.0,3.0,1433.0,1,2.0,1,One,0,1,0,SINGLE_FAMILY,Catoosa County
159.0,Ringgold,1960,0.023875114784205693,1.0,3.0,1040.0,1,1.0,1,One,0,0,0,SINGLE_FAMILY,Catoosa County
173.0,Ringgold,2019,1903.0,3.0,3.0,1903.0,1,2.0,1,One and One Half,0,0,0,SINGLE_FAMILY,Catoosa County
137.0,Ringgold,2005,2073.0,3.0,4.0,2073.0,1,2.0,1,Split Foyer,0,0,0,SINGLE_FAMILY,Catoosa County
136.0,Ringgold,1978,1656.0,2.0,3.0,1656.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Catoosa County
112.0,Ringgold,2005,4653.0,3.0,4.0,4653.0,1,2.0,1,One and One Half,0,1,0,SINGLE_FAMILY,Catoosa County
105.0,Ringgold,1993,2684.0,3.0,4.0,2684.0,1,2.0,1,One and One Half,0,0,0,SINGLE_FAMILY,Catoosa County
167.0,Ringgold,2017,3000.0,3.0,5.0,3000.0,1,2.0,1,One,0,0,0,SINGLE_FAMILY,Catoosa County
125.0,Ringgold,1983,2380.0,2.0,3.0,2380.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Catoosa County
146.0,Ringgold,2008,1980.0,2.0,3.0,1980.0,1,2.0,1,One and One Half,0,0,0,SINGLE_FAMILY,Catoosa County
122.0,Ringgold,1998,2543.0,3.0,3.0,2543.0,1,2.0,1,Three Or More,0,0,0,SINGLE_FAMILY,Catoosa County
150.0,Ringgold,1996,2833.0,4.0,4.0,2833.0,1,2.0,1,Two,0,1,0,SINGLE_FAMILY,Catoosa County
175.0,Rising Fawn,2021,2368.0,3.0,4.0,2368.0,0,0.0,0,One and One Half,0,0,1,SINGLE_FAMILY,Dade County
142.0,Rising Fawn,2007,2456.0,3.0,4.0,2456.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Dade County
128.0,Rising Fawn,2011,3900.0,6.0,6.0,3900.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Dade County
126.0,Riverdale,1979,0.03746556473829201,2.0,3.0,1632.0,1,1.0,1,Multi/Split,0,1,0,SINGLE_FAMILY,Clayton County
98.0,Riverdale,2005,0.0349862258953168,3.0,3.0,1524.0,1,0.0,0,Two,0,0,0,TOWNHOUSE,Clayton County
94.0,Riverdale,1997,2120.0,4.0,4.0,2120.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Clayton County
94.0,Riverdale,1975,1960.0,3.0,3.0,1960.0,1,2.0,1,Three Or More,0,0,0,SINGLE_FAMILY,Clayton County
95.0,Riverdale,1997,0.04453627180899908,3.0,4.0,1940.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Fulton County
143.0,Riverdale,1980,0.025711662075298437,2.0,3.0,1120.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Clayton County
173.0,Riverdale,1985,0.03184113865932048,2.0,3.0,1387.0,0,0.0,1,Two,0,0,0,SINGLE_FAMILY,Clayton County
190.0,Riverdale,1982,1974.0,2.0,6.0,1974.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Fulton County
114.0,Riverdale,1980,1227.0,2.0,3.0,1227.0,1,0.0,1,Multi/Split,0,0,0,SINGLE_FAMILY,Clayton County
103.0,Riverdale,1996,0.03342516069788797,3.0,3.0,1456.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Clayton County
102.0,Riverdale,2003,0.05422405876951331,3.0,4.0,2362.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Clayton County
124.0,Riverdale,1985,0.030578512396694214,3.0,3.0,1332.0,1,0.0,0,Two,0,0,0,TOWNHOUSE,Clayton County
130.0,Riverdale,1968,1648.0,2.0,4.0,1648.0,0,0.0,0,One and One Half,0,0,0,SINGLE_FAMILY,Clayton County
126.0,Riverdale,1979,0.03746556473829201,2.0,3.0,1632.0,1,1.0,1,Multi/Split,0,1,0,SINGLE_FAMILY,Clayton County
100.0,Riverdale,1982,1253.0,2.0,3.0,1253.0,1,1.0,1,One,0,0,0,SINGLE_FAMILY,Clayton County
154.0,Riverdale,1972,1263.0,3.0,3.0,1263.0,1,2.0,1,Multi/Split,0,0,0,SINGLE_FAMILY,Clayton County
115.0,Riverdale,1972,0.02982093663911846,2.0,3.0,1299.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Clayton County
174.0,Riverdale,1967,1375.0,2.0,4.0,1375.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Clayton County
104.0,Riverdale,1984,0.02865013774104683,3.0,2.0,1248.0,0,0.0,0,Two,0,0,0,TOWNHOUSE,Clayton County
154.0,Riverdale,1969,0.029866850321395775,2.0,3.0,1301.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Clayton County
123.0,Riverdale,2000,0.045821854912764005,3.0,4.0,1996.0,1,0.0,1,Two,0,0,0,SINGLE_FAMILY,Clayton County
181.0,Riverdale,1974,1050.0,2.0,3.0,1050.0,1,1.0,1,One,0,0,0,SINGLE_FAMILY,Clayton County
98.0,Riverdale,2005,0.0349862258953168,3.0,3.0,1524.0,1,0.0,0,Two,0,0,0,TOWNHOUSE,Clayton County
143.0,Riverdale,1980,0.025711662075298437,2.0,3.0,1120.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Clayton County
100.0,Rock Spring,1999,2300.0,3.0,3.0,2300.0,1,2.0,1,One and One Half,0,1,0,SINGLE_FAMILY,Catoosa County
155.0,Rock Spring,1981,2368.0,3.0,4.0,2368.0,1,3.0,1,One,0,0,0,SINGLE_FAMILY,Catoosa County
97.0,Rock Spring,1970,0.08264462809917356,3.0,5.0,3600.0,0,0.0,0,Tri-Level,0,0,0,SINGLE_FAMILY,Walker County
173.0,Rockmart,2002,1245.0,2.0,3.0,1245.0,1,2.0,1,One,0,0,0,SINGLE_FAMILY,Paulding County
120.0,Rockmart,1940,1412.0,1.0,3.0,1412.0,0,0.0,1,One,0,0,0,SINGLE_FAMILY,Polk County
141.0,Rockmart,1988,1348.0,2.0,3.0,1348.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Polk County
190.0,Rockmart,2020,3028.0,3.0,3.0,3028.0,1,2.0,1,One and One Half,0,0,0,SINGLE_FAMILY,Polk County
175.0,Rockmart,1997,2001.0,2.0,4.0,2001.0,1,2.0,1,One,0,1,0,SINGLE_FAMILY,Paulding County
126.0,Rockmart,1890,2100.0,2.0,3.0,2100.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Paulding County
190.0,Rockmart,2000,1102.0,2.0,3.0,1102.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Paulding County
135.0,Rockmart,2003,2216.0,3.0,4.0,2216.0,1,2.0,1,One,0,0,0,SINGLE_FAMILY,Paulding County
130.0,Rocky Face,1959,1620.0,2.0,4.0,0.0,0,0.0,0,0,0,0,0,SINGLE_FAMILY,Whitfield County
138.0,Rocky Face,1960,1016.0,1.0,3.0,0.0,0,0.0,0,0,0,0,0,SINGLE_FAMILY,Whitfield County
95.0,Rome,1963,1688.0,1.0,3.0,1688.0,1,2.0,1,One,0,0,0,SINGLE_FAMILY,Floyd County
126.0,Rome,2004,1589.0,2.0,3.0,1589.0,0,0.0,1,One,0,0,0,SINGLE_FAMILY,Floyd County
166.0,Rome,1997,1434.0,2.0,3.0,1434.0,1,2.0,1,One,0,0,0,SINGLE_FAMILY,Floyd County
163.0,Rome,1957,1386.0,2.0,3.0,1386.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Floyd County
173.0,Rome,2003,2694.0,3.0,5.0,2694.0,1,2.0,1,Two,0,1,0,SINGLE_FAMILY,Floyd County
160.0,Rome,1997,2183.0,2.0,3.0,2183.0,1,2.0,1,One,0,1,0,SINGLE_FAMILY,Floyd County
109.0,Rome,2021,0.03445821854912764,2.0,3.0,0.0,1,0.0,0,0,0,0,1,MULTI_FAMILY,Floyd County
117.0,Rome,1970,1200.0,2.0,3.0,1200.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Floyd County
106.0,Rome,1992,1600.0,2.0,3.0,1600.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Floyd County
107.0,Rome,1982,2698.0,3.0,4.0,2698.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Floyd County
144.0,Rome,1976,1494.0,2.0,3.0,1494.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Floyd County
119.0,Rome,2010,2941.0,2.0,4.0,2941.0,1,2.0,1,One,0,0,0,SINGLE_FAMILY,Floyd County
110.0,Rome,1988,2362.0,3.0,3.0,2362.0,1,2.0,1,One,0,0,0,SINGLE_FAMILY,Floyd County
128.0,Rome,2004,1987.0,3.0,4.0,1987.0,1,2.0,1,Multi/Split,0,0,0,SINGLE_FAMILY,Floyd County
94.0,Rome,1978,1068.0,2.0,3.0,1068.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Floyd County
135.0,Rome,1946,1036.0,1.0,2.0,1036.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Floyd County
163.0,Rome,2005,0.05254820936639119,4.0,3.0,2289.0,1,0.0,1,One,0,1,0,CONDO,Floyd County
97.0,Rome,1901,1104.0,1.0,3.0,1104.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Floyd County
129.0,Rome,1962,2176.0,2.0,3.0,2176.0,0,0.0,1,One and One Half,0,0,0,SINGLE_FAMILY,Floyd County
95.0,Rome,1940,0.031496786042240585,2.0,3.0,1372.0,1,2.0,1,One,0,0,0,SINGLE_FAMILY,Floyd County
109.0,Rome,1940,780.0,1.0,2.0,780.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Floyd County
123.0,Rome,1940,1140.0,2.0,4.0,1140.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Floyd County
138.0,Rome,1910,0.03966942148760331,2.0,3.0,1728.0,0,0.0,0,Two,0,0,0,SINGLE_FAMILY,Floyd County
111.0,Rome,1930,0.019146005509641875,1.0,2.0,834.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Floyd County
92.0,Rome,1906,0.03732782369146005,2.0,3.0,1626.0,1,2.0,1,One,0,0,0,SINGLE_FAMILY,Floyd County
113.0,Rome,1999,0.02235996326905418,1.0,2.0,974.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Floyd County
101.0,Rome,1940,0.03856749311294766,2.0,3.0,1680.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Floyd County
102.0,Rome,1968,2344.0,2.0,5.0,2344.0,0,0.0,0,One,1,0,0,SINGLE_FAMILY,Floyd County
95.0,Rome,1963,1688.0,1.0,3.0,1688.0,1,2.0,1,One,0,0,0,SINGLE_FAMILY,Floyd County
163.0,Rome,1957,1386.0,2.0,3.0,1386.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Floyd County
156.0,Rome,1997,2183.0,2.0,3.0,2183.0,1,2.0,1,One,0,1,0,SINGLE_FAMILY,Floyd County
