price,pricePerSquareFoot,city,yearBuilt,livingAreaValue,bathrooms,bedrooms,buildingArea,parking,garageSpaces,hasGarage,levels,pool,spa,isNewConstruction,homeType,county
175000.0,123.0,Statesboro,2019,1424.0,2.0,3.0,1424.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Bulloch County
179999.0,135.0,Statesboro,2011,1337.0,2.0,3.0,1337.0,0,0.0,1,One,0,0,0,SINGLE_FAMILY,Bulloch County
199900.0,120.0,Statesboro,2010,1665.0,2.0,3.0,1665.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Bulloch County
159900.0,118.0,Statesboro,2007,1354.0,2.0,3.0,1354.0,0,0.0,1,One,0,0,0,SINGLE_FAMILY,Bulloch County
159900.0,132.0,Statesboro,2005,1212.0,2.0,3.0,1212.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Bulloch County
595000.0,131.0,Statesboro,1975,4529.0,3.0,3.0,4529.0,1,0.0,0,One,1,0,0,SINGLE_FAMILY,Bulloch County
169000.0,108.0,Statesboro,1959,1571.0,2.0,3.0,1571.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Bulloch County
109900.0,107.0,Statesboro,1970,1025.0,1.0,3.0,1025.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Bulloch County
218000.0,104.0,Statesboro,1980,2094.0,2.0,3.0,2094.0,1,0.0,0,Two,0,0,0,SINGLE_FAMILY,Bulloch County
159900.0,132.0,Statesboro,2005,1212.0,2.0,3.0,1212.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Bulloch County
595000.0,131.0,Statesboro,1975,4529.0,3.0,3.0,4529.0,1,0.0,0,One,1,0,0,SINGLE_FAMILY,Bulloch County
169000.0,108.0,Statesboro,1959,1571.0,2.0,3.0,1571.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Bulloch County
159900.0,111.0,Statesboro,2021,1438.0,2.0,3.0,1438.0,1,0.0,1,One,0,0,1,SINGLE_FAMILY,Bulloch County
159900.0,110.0,Statesboro,2021,1450.0,2.0,3.0,1450.0,1,0.0,1,One,0,0,1,SINGLE_FAMILY,Bulloch County
269999.0,120.0,Statesboro,2008,2255.0,2.0,3.0,2255.0,0,0.0,1,One,0,0,0,SINGLE_FAMILY,Bulloch County
398000.0,136.0,Statesboro,2006,2936.0,3.0,4.0,2936.0,1,0.0,1,One and One Half,0,1,0,SINGLE_FAMILY,Bulloch County
234900.0,125.0,Statesboro,1865,1874.0,2.0,3.0,1874.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Bulloch County
210000.0,125.0,Stockbridge,1988,0.03856749311294766,2.0,3.0,1680.0,1,0.0,1,Multi/Split,0,0,0,SINGLE_FAMILY,Henry County
155000.0,125.0,Stockbridge,1999,0.02837465564738292,2.0,3.0,1236.0,0,0.0,1,One,0,0,0,SINGLE_FAMILY,Henry County
290000.0,140.0,Stockbridge,1984,0.047704315886134066,2.0,3.0,2078.0,1,2.0,1,One,0,0,0,SINGLE_FAMILY,Henry County
499000.0,146.0,Stockbridge,1990,0.07823691460055096,4.0,3.0,3408.0,1,0.0,1,One and One Half,0,0,0,SINGLE_FAMILY,Henry County
345900.0,134.0,Stockbridge,1979,2575.0,3.0,4.0,2575.0,1,0.0,1,Multi/Split,0,0,0,SINGLE_FAMILY,Rockdale County
299900.0,151.0,Stockbridge,1996,0.045500459136822775,2.0,3.0,1982.0,1,0.0,1,One and One Half,0,0,0,SINGLE_FAMILY,Henry County
284800.0,120.0,Stockbridge,1987,2382.0,2.0,3.0,2382.0,1,0.0,1,One and One Half-Two,0,0,0,SINGLE_FAMILY,Henry County
249900.0,159.0,Stockbridge,1972,1571.0,2.0,3.0,1571.0,1,2.0,1,One,0,0,0,SINGLE_FAMILY,Henry County
330000.0,122.0,Stockbridge,2003,2700.0,3.0,4.0,2700.0,0,0.0,1,Two,0,0,0,SINGLE_FAMILY,Henry County
325000.0,150.0,Stockbridge,1986,2160.0,2.0,3.0,2160.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Henry County
280000.0,132.0,Stockbridge,1996,0.048852157943067034,2.0,3.0,2128.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Henry County
171000.0,136.0,Stockbridge,1990,0.028833792470156105,2.0,3.0,1256.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Henry County
207900.0,123.0,Stockbridge,1987,1696.0,2.0,3.0,0.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Henry County
339900.0,155.0,Stockbridge,1983,0.050505050505050504,3.0,3.0,2200.0,0,0.0,1,One,1,0,0,SINGLE_FAMILY,Henry County
250000.0,127.0,Stockbridge,2006,0.0452020202020202,3.0,3.0,1969.0,1,0.0,1,Two,0,0,0,SINGLE_FAMILY,Henry County
375000.0,129.0,Stockbridge,2000,0.06691919191919192,3.0,4.0,2915.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Henry County
380000.0,158.0,Stockbridge,1992,0.05509641873278237,3.0,4.0,2400.0,1,0.0,0,One and One Half,0,0,0,SINGLE_FAMILY,Henry County
460000.0,119.0,Stockbridge,2000,0.08877410468319559,4.0,5.0,3867.0,1,0.0,1,Three Or More,0,0,0,SINGLE_FAMILY,Henry County
199000.0,119.0,Stone Mountain,1972,1672.0,3.0,6.0,1672.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Dekalb County
275000.0,109.0,Stone Mountain,1970,2512.0,3.0,4.0,2512.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Dekalb County
200000.0,131.0,Stone Mountain,1971,0.03491735537190083,2.0,3.0,1521.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Dekalb County
350000.0,111.0,Stone Mountain,1999,0.07242883379247016,3.0,4.0,3155.0,1,0.0,1,Two,0,1,0,SINGLE_FAMILY,Dekalb County
215000.0,135.0,Stone Mountain,1986,0.036455463728191,3.0,3.0,1588.0,0,0.0,1,Two,0,0,0,SINGLE_FAMILY,Dekalb County
235000.0,145.0,Stone Mountain,1985,0.03728191000918274,2.0,3.0,1624.0,1,2.0,1,One,0,0,0,SINGLE_FAMILY,Dekalb County
285900.0,127.0,Stone Mountain,1968,2248.0,3.0,4.0,2248.0,1,2.0,1,Multi/Split,0,0,0,SINGLE_FAMILY,Dekalb County
289900.0,153.0,Stone Mountain,2018,0.043434343434343436,3.0,3.0,1892.0,0,0.0,1,Two,0,0,0,TOWNHOUSE,Dekalb County
490000.0,123.0,Stone Mountain,1973,3990.0,5.0,5.0,3990.0,1,2.0,1,Two,1,0,0,SINGLE_FAMILY,Dekalb County
149900.0,127.0,Stone Mountain,1985,0.02704315886134068,3.0,2.0,1178.0,1,0.0,0,Two,0,0,0,TOWNHOUSE,Dekalb County
199900.0,163.0,Stone Mountain,1959,1225.0,2.0,3.0,1225.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Dekalb County
176000.0,150.0,Stone Mountain,1999,0.02702020202020202,2.0,2.0,0.0,0,0.0,0,One,0,0,0,TOWNHOUSE,Dekalb County
220000.0,144.0,Stone Mountain,1985,0.03516988062442608,3.0,3.0,1532.0,0,0.0,0,Two,0,0,0,SINGLE_FAMILY,Dekalb County
345000.0,142.0,Stone Mountain,1969,2424.0,3.0,4.0,2424.0,1,2.0,1,Multi/Split,0,0,0,SINGLE_FAMILY,Dekalb County
144999.0,116.0,Stone Mountain,1987,0.02865013774104683,2.0,2.0,1248.0,1,0.0,0,One,1,0,0,CONDO,Dekalb County
199900.0,127.0,Stone Mountain,1981,1575.0,2.0,3.0,1575.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Gwinnett County
185000.0,120.0,Stone Mountain,1986,1536.0,2.0,3.0,1536.0,1,2.0,1,Multi/Split,0,0,0,SINGLE_FAMILY,Dekalb County
254900.0,112.0,Stone Mountain,1993,0.05218089990817264,3.0,3.0,2273.0,1,2.0,1,One,0,0,0,SINGLE_FAMILY,Dekalb County
350000.0,127.0,Stone Mountain,1988,0.06313131313131314,4.0,4.0,2750.0,1,0.0,1,Two,0,0,0,SINGLE_FAMILY,Dekalb County
230000.0,156.0,Stone Mountain,1987,0.033884297520661154,3.0,3.0,1476.0,1,1.0,1,Two,0,0,0,SINGLE_FAMILY,Dekalb County
309900.0,128.0,Stone Mountain,1981,2424.0,3.0,5.0,2424.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Dekalb County
155000.0,130.0,Stone Mountain,1977,0.02727272727272727,2.0,3.0,1188.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Dekalb County
115000.0,113.0,Stone Mountain,1985,0.023461891643709827,2.0,2.0,1022.0,0,0.0,0,One,0,0,0,TOWNHOUSE,Dekalb County
215000.0,152.0,Stone Mountain,1988,0.03241505968778696,3.0,3.0,1412.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Dekalb County
300000.0,131.0,Stone Mountain,1987,0.05243342516069789,3.0,4.0,2284.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Dekalb County
185500.0,119.0,Stone Mountain,1983,1560.0,3.0,3.0,1560.0,1,2.0,1,Multi/Split,0,0,0,SINGLE_FAMILY,Dekalb County
315000.0,119.0,Stone Mountain,2001,2643.0,3.0,4.0,2643.0,1,0.0,1,Two,0,0,0,SINGLE_FAMILY,Dekalb County
254900.0,112.0,Stone Mountain,1993,0.05218089990817264,3.0,3.0,2273.0,1,2.0,1,One,0,0,0,SINGLE_FAMILY,Dekalb County
260000.0,127.0,Stone Mountain,1993,0.046923783287419654,3.0,4.0,2044.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Dekalb County
510000.0,154.0,Stone Mountain,1972,3316.0,4.0,5.0,3316.0,1,2.0,1,Two,1,1,0,SINGLE_FAMILY,Dekalb County
350000.0,111.0,Stone Mountain,1999,0.07242883379247016,3.0,4.0,3155.0,1,0.0,1,Two,0,1,0,SINGLE_FAMILY,Dekalb County
350000.0,127.0,Stone Mountain,1988,0.06313131313131314,4.0,4.0,2750.0,1,0.0,1,Two,0,0,0,SINGLE_FAMILY,Dekalb County
460000.0,152.0,Stone Mountain,2003,3024.0,6.0,6.0,3024.0,1,2.0,1,Three Or More,0,0,0,SINGLE_FAMILY,Dekalb County
350000.0,161.0,Stone Mountain,1986,2177.0,2.0,3.0,2177.0,1,2.0,1,Two,1,0,0,SINGLE_FAMILY,Gwinnett County
249900.0,122.0,Stone Mountain,1994,2044.0,4.0,5.0,2044.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Dekalb County
365000.0,132.0,Stone Mountain,1968,2773.0,3.0,5.0,2773.0,1,0.0,1,Multi/Split,0,0,0,SINGLE_FAMILY,Dekalb County
235000.0,145.0,Stone Mountain,1985,0.03728191000918274,2.0,3.0,1624.0,1,2.0,1,One,0,0,0,SINGLE_FAMILY,Dekalb County
490000.0,123.0,Stone Mountain,1973,3990.0,5.0,5.0,3990.0,1,2.0,1,Two,1,0,0,SINGLE_FAMILY,Dekalb County
390000.0,139.0,Stone Mountain,1997,0.06455463728191001,4.0,5.0,2812.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Dekalb County
205000.0,157.0,Stone Mountain,1964,1308.0,2.0,3.0,1308.0,1,2.0,1,One,0,0,0,SINGLE_FAMILY,Gwinnett County
255000.0,126.0,Stone Mountain,1971,2017.0,2.0,3.0,2017.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Gwinnett County
332000.0,159.0,Stone Mountain,1996,2094.0,3.0,4.0,2094.0,1,0.0,1,Two,0,0,0,SINGLE_FAMILY,Dekalb County
332000.0,159.0,Stone Mountain,1996,2094.0,3.0,4.0,2094.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Dekalb County
299000.0,279.0,Suches,1982,1072.0,2.0,2.0,1072.0,0,0.0,0,0,0,0,0,SINGLE_FAMILY,Fannin County
228000.0,238.0,Suches,1990,958.0,2.0,2.0,958.0,0,0.0,0,0,0,0,0,SINGLE_FAMILY,Fannin County
549000.0,363.0,Suches,2004,1512.0,2.0,3.0,1512.0,0,0.0,0,0,0,0,0,SINGLE_FAMILY,Fannin County
339000.0,233.0,Suches,2004,1456.0,2.0,3.0,1456.0,0,0.0,0,0,0,0,0,SINGLE_FAMILY,Union County
1700000.0,441.0,Suches,1999,3852.0,4.0,4.0,3852.0,0,0.0,0,0,0,0,0,SINGLE_FAMILY,Fannin County
359000.0,222.0,Suches,2002,1614.0,3.0,2.0,1614.0,1,0.0,0,Two,0,0,0,TOWNHOUSE,Fannin County
649900.0,371.0,Suches,1938,1750.0,2.0,2.0,1750.0,1,0.0,0,Two,0,0,0,SINGLE_FAMILY,Union County
1375000.0,466.0,Suches,1997,2949.0,4.0,5.0,2949.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Union County
340000.0,172.0,Sugar Hill,2003,1972.0,3.0,4.0,1972.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Gwinnett County
289900.0,155.0,Sugar Hill,2004,1874.0,3.0,3.0,1874.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Gwinnett County
309000.0,157.0,Sugar Hill,2003,1972.0,3.0,4.0,1972.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Gwinnett County
392900.0,151.0,Sugar Hill,2012,0.05977961432506887,3.0,4.0,0.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Gwinnett County
289000.0,172.0,Sugar Hill,1991,1682.0,3.0,3.0,1682.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Gwinnett County
320000.0,167.0,Sugar Hill,2011,0.0440771349862259,3.0,4.0,1920.0,1,0.0,1,Two,0,0,0,SINGLE_FAMILY,Gwinnett County
385000.0,154.0,Sugar Hill,2013,0.0573921028466483,3.0,3.0,2500.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Gwinnett County
419900.0,182.0,Sugar Hill,1991,2305.0,3.0,3.0,2305.0,1,2.0,1,Two,0,1,0,SINGLE_FAMILY,Gwinnett County
419000.0,172.0,Sugar Hill,2016,0.055991735537190085,3.0,4.0,2439.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Gwinnett County
359900.0,165.0,Sugar Hill,2017,0.05,4.0,3.0,2178.0,1,2.0,1,Three Or More,0,0,0,TOWNHOUSE,Gwinnett County
340000.0,172.0,Sugar Hill,2003,1972.0,3.0,4.0,1972.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Gwinnett County
289900.0,155.0,Sugar Hill,2004,1874.0,3.0,3.0,1874.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Gwinnett County
309000.0,157.0,Sugar Hill,2003,1972.0,3.0,4.0,1972.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Gwinnett County
385000.0,154.0,Sugar Hill,2013,0.0573921028466483,3.0,3.0,2500.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Gwinnett County
249900.0,135.0,Sugar Valley,2002,1850.0,3.0,3.0,1850.0,0,0.0,0,Two,0,0,0,SINGLE_FAMILY,Gordon County
389000.0,150.0,Summerville,2005,2600.0,2.0,3.0,2600.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Chattooga County
289000.0,111.0,Summerville,2008,2600.0,3.0,5.0,2600.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Chattooga County
153900.0,110.0,Summerville,1942,1404.0,1.0,2.0,1404.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Chattooga County
179900.0,150.0,Summerville,2005,1200.0,2.0,3.0,1200.0,1,2.0,1,One,0,0,0,SINGLE_FAMILY,Chattooga County
219000.0,111.0,Summerville,1974,0.045454545454545456,2.0,3.0,1980.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Chattooga County
129900.0,115.0,Summerville,1942,1126.0,2.0,2.0,1126.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Chattooga County
319900.0,148.0,Suwanee,1989,2162.0,3.0,3.0,2162.0,1,2.0,1,Two,0,1,0,SINGLE_FAMILY,Gwinnett County
402000.0,160.0,Suwanee,2000,2513.0,3.0,4.0,2513.0,0,0.0,1,Two,0,0,0,SINGLE_FAMILY,Gwinnett County
379900.0,195.0,Suwanee,2014,1945.0,3.0,3.0,1945.0,1,2.0,1,Two,0,0,0,TOWNHOUSE,Forsyth County
909000.0,141.0,Suwanee,2002,6463.0,5.0,6.0,6463.0,1,3.0,1,Two,0,1,0,SINGLE_FAMILY,Forsyth County
897000.0,199.0,Suwanee,2018,4512.0,5.0,6.0,4512.0,1,3.0,1,Three Or More,0,0,0,SINGLE_FAMILY,Forsyth County
515000.0,159.0,Suwanee,2006,0.07428833792470156,4.0,5.0,3236.0,1,0.0,1,Two,0,0,0,SINGLE_FAMILY,Forsyth County
319900.0,148.0,Suwanee,1989,2162.0,3.0,3.0,2162.0,1,2.0,1,Two,0,1,0,SINGLE_FAMILY,Gwinnett County
402000.0,160.0,Suwanee,2000,2513.0,3.0,4.0,2513.0,0,0.0,1,Two,0,0,0,SINGLE_FAMILY,Gwinnett County
720000.0,132.0,Suwanee,2001,5444.0,6.0,5.0,5444.0,1,2.0,1,Three Or More,0,1,0,SINGLE_FAMILY,Gwinnett County
699900.0,175.0,Suwanee,1945,4005.0,4.0,6.0,4005.0,0,0.0,1,One,0,0,0,SINGLE_FAMILY,Gwinnett County
479900.0,177.0,Suwanee,2000,2704.0,3.0,5.0,2704.0,1,2.0,1,Two,0,1,0,SINGLE_FAMILY,Gwinnett County
799900.0,161.0,Suwanee,2002,4960.0,5.0,6.0,4960.0,1,0.0,1,Two,1,1,0,SINGLE_FAMILY,Gwinnett County
325000.0,144.0,Suwanee,2005,0.05188246097337006,4.0,3.0,2260.0,1,1.0,1,Three Or More,0,0,0,TOWNHOUSE,Gwinnett County
240000.0,181.0,Suwanee,1943,1327.0,1.0,3.0,1327.0,1,2.0,1,One,0,0,0,SINGLE_FAMILY,Forsyth County
240000.0,130.0,Suwanee,1960,1840.0,2.0,4.0,1840.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Forsyth County
450000.0,159.0,Suwanee,1997,0.0647842056932966,3.0,5.0,2822.0,1,3.0,1,Two,0,1,0,SINGLE_FAMILY,Gwinnett County
849990.0,153.0,Suwanee,2015,5549.0,5.0,6.0,5549.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Forsyth County
445000.0,139.0,Suwanee,2005,3195.0,3.0,4.0,3195.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Gwinnett County
390000.0,165.0,Suwanee,2003,0.054292929292929296,3.0,4.0,2365.0,1,2.0,1,Three Or More,0,0,0,SINGLE_FAMILY,Gwinnett County
865000.0,148.0,Suwanee,1999,5856.0,5.0,5.0,5856.0,1,3.0,1,Two,0,1,0,SINGLE_FAMILY,Gwinnett County
449000.0,209.0,Suwanee,2006,0.049403122130394855,3.0,3.0,2152.0,1,2.0,1,Two,0,1,0,SINGLE_FAMILY,Gwinnett County
1100000.0,139.0,Suwanee,2002,7897.0,6.0,5.0,7897.0,1,3.0,1,Three Or More,0,1,0,SINGLE_FAMILY,Gwinnett County
487400.0,196.0,Suwanee,2021,0.057001836547291095,3.0,3.0,0.0,1,0.0,0,0,0,0,1,SINGLE_FAMILY,Gwinnett County
359900.0,162.0,Suwanee,1993,2218.0,3.0,4.0,2218.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Gwinnett County
495000.0,120.0,Swainsboro,2006,4124.0,4.0,4.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Emanuel County
219000.0,95.0,Swainsboro,1968,2294.0,2.0,4.0,2294.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Emanuel County
149000.0,110.0,Swainsboro,1963,1352.0,2.0,3.0,1352.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Emanuel County
599000.0,96.0,Swainsboro,1895,6227.0,10.0,9.0,6227.0,0,0.0,0,Two,0,0,0,SINGLE_FAMILY,Emanuel County
369000.0,121.0,Swainsboro,1965,3042.0,4.0,6.0,3042.0,1,0.0,0,Two,0,1,0,SINGLE_FAMILY,Emanuel County
184900.0,93.0,Sylvester,1954,1979.0,2.0,3.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Worth County
200000.0,96.0,Sylvester,2002,2073.0,2.0,3.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Worth County
233000.0,154.0,Talking Rock,1999,1512.0,3.0,5.0,1512.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Pickens County
1125000.0,154.0,Talking Rock,2019,7293.0,7.0,6.0,7293.0,1,0.0,1,Two,0,1,0,SINGLE_FAMILY,Pickens County
125000.0,130.0,Tallapoosa,1974,960.0,1.0,2.0,960.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Haralson County
200000.0,160.0,Tallapoosa,1971,1248.0,2.0,3.0,1248.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Haralson County
190000.0,152.0,Tallapoosa,1984,1248.0,2.0,3.0,1248.0,1,0.0,0,Two,0,0,0,SINGLE_FAMILY,Haralson County
625000.0,159.0,Tallapoosa,1986,3922.0,4.0,5.0,3922.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Haralson County
269900.0,129.0,Tallapoosa,1900,2089.0,3.0,4.0,2089.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Haralson County
329000.0,193.0,Tallapoosa,1890,1708.0,2.0,3.0,1708.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Haralson County
195000.0,153.0,Tallapoosa,1999,1272.0,2.0,3.0,1272.0,1,0.0,0,Two,0,0,0,SINGLE_FAMILY,Haralson County
749900.0,207.0,Taylorsville,1989,3627.0,3.0,5.0,3627.0,1,3.0,1,One,1,0,0,SINGLE_FAMILY,Bartow County
440000.0,174.0,Taylorsville,2004,2532.0,4.0,5.0,2532.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Bartow County
195000.0,126.0,Temple,2002,1551.0,2.0,4.0,1551.0,1,0.0,1,0,0,0,0,SINGLE_FAMILY,Carroll County
220000.0,138.0,Temple,2021,1600.0,3.0,4.0,1600.0,1,2.0,1,Multi/Split,0,0,0,SINGLE_FAMILY,Carroll County
275000.0,151.0,Temple,2003,1824.0,2.0,3.0,1824.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Paulding County
194900.0,155.0,Temple,1990,1259.0,2.0,3.0,1259.0,1,2.0,1,One,0,0,0,SINGLE_FAMILY,Haralson County
230000.0,164.0,Temple,2002,1400.0,3.0,4.0,1400.0,1,2.0,1,Two,0,0,0,SINGLE_FAMILY,Paulding County
174900.0,156.0,Temple,2003,1118.0,2.0,3.0,1118.0,0,0.0,0,One,0,0,0,SINGLE_FAMILY,Paulding County
125000.0,113.0,Temple,1993,1104.0,2.0,4.0,1104.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Carroll County
299900.0,113.0,Temple,2006,2662.0,4.0,4.0,2662.0,1,2.0,1,One and One Half,1,1,0,SINGLE_FAMILY,Carroll County
275000.0,208.0,Temple,2015,1321.0,2.0,3.0,1321.0,1,2.0,1,One,0,0,0,SINGLE_FAMILY,Paulding County
359900.0,135.0,Temple,2007,2671.0,2.0,4.0,2671.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Carroll County
539900.0,207.0,Temple,2001,2612.0,3.0,3.0,2612.0,1,2.0,1,Two,0,1,0,SINGLE_FAMILY,Carroll County
349900.0,147.0,Temple,2008,2384.0,3.0,4.0,2384.0,1,0.0,1,Two,0,0,0,SINGLE_FAMILY,Carroll County
69000.0,100.0,Tennille,1900,0.01584022038567493,1.0,2.0,690.0,1,0.0,0,One,0,0,0,SINGLE_FAMILY,Washington County
199000.0,119.0,Thomasville,2008,0.038498622589531684,3.0,3.0,0.0,1,0.0,0,0,1,0,0,SINGLE_FAMILY,Thomas County
221900.0,155.0,Thomasville,2021,0.03282828282828283,2.0,3.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Thomas County
259900.0,173.0,Thomasville,2021,0.03452708907254362,2.0,3.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Thomas County
299900.0,162.0,Thomasville,2021,1850.0,3.0,3.0,0.0,0,0.0,0,0,0,0,0,SINGLE_FAMILY,Thomas County
210000.0,143.0,Thomasville,2000,1464.0,2.0,3.0,0.0,0,0.0,0,0,1,0,0,SINGLE_FAMILY,Thomas County
324900.0,180.0,Thomasville,2018,1801.0,3.0,4.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Thomas County
597500.0,149.0,Thomasville,1998,4000.0,5.0,4.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Thomas County
313900.0,162.0,Thomasville,2017,0.04453627180899908,2.0,3.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Thomas County
439900.0,140.0,Thomasville,2016,3148.0,3.0,3.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Thomas County
318750.0,170.0,Thomasville,2021,0.043044077134986224,3.0,3.0,0.0,1,0.0,0,0,1,0,0,SINGLE_FAMILY,Thomas County
199900.0,134.0,Thomasville,1959,1495.0,2.0,3.0,0.0,0,0.0,0,0,0,0,0,SINGLE_FAMILY,Thomas County
249500.0,165.0,Thomasville,2017,1512.0,2.0,3.0,0.0,0,0.0,0,0,0,0,0,SINGLE_FAMILY,Thomas County
499000.0,147.0,Thomasville,1996,3400.0,4.0,5.0,0.0,0,0.0,0,0,0,0,0,SINGLE_FAMILY,Thomas County
110000.0,119.0,Thomasville,1986,0.021212121212121213,2.0,3.0,0.0,0,0.0,0,0,1,0,0,SINGLE_FAMILY,Thomas County
499900.0,148.0,Thomasville,2014,3373.0,3.0,5.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Thomas County
289900.0,177.0,Thomasville,2021,0.03753443526170799,2.0,3.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Thomas County
249900.0,111.0,Thomasville,1973,2247.0,3.0,3.0,0.0,0,0.0,0,0,0,0,0,SINGLE_FAMILY,Thomas County
165000.0,110.0,Thomasville,1966,1500.0,2.0,3.0,0.0,0,0.0,0,0,0,0,0,SINGLE_FAMILY,Thomas County
375000.0,140.0,Thomasville,1989,2673.0,3.0,3.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Thomas County
159900.0,151.0,Thomasville,1962,1058.0,1.0,3.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Thomas County
228900.0,162.0,Thomasville,1920,1414.0,1.0,2.0,0.0,1,0.0,1,One,0,0,0,SINGLE_FAMILY,Thomas County
249900.0,165.0,Thomasville,2021,1517.0,2.0,3.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Thomas County
1250000.0,268.0,Thomasville,1890,4670.0,4.0,4.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Thomas County
95000.0,123.0,Thomasville,1941,773.0,1.0,1.0,0.0,0,0.0,0,0,1,0,0,SINGLE_FAMILY,Thomas County
269900.0,125.0,Thomasville,1981,2165.0,2.0,3.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Thomas County
185900.0,116.0,Thomasville,1925,0.03682277318640955,2.0,3.0,0.0,0,0.0,0,0,0,0,0,SINGLE_FAMILY,Thomas County
179000.0,119.0,Thomasville,2021,0.03443526170798898,2.0,3.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Thomas County
189000.0,111.0,Thomasville,2021,1696.0,2.0,3.0,0.0,1,0.0,0,0,0,0,0,SINGLE_FAMILY,Thomas County
